2340100,遇见未知的自己,,8.0,张德芬,华夏出版社,,9787508044019,,2008-1,249,29.00,故事从“冬天的雨夜，在荒郊野外的山区，一个没有手机、没有汽油的孤单女人”开始。,"['没有', '汽油', '张德芬', '雨夜', '手机', '孤单', '女人', '故事', '荒郊野外', '冬天', '一个', '山区']"
1051797,喜宝,,8.3,亦舒,海天出版社,,9787806154243,,1996,252,18.00元,富家女勖聪慧热情地邀请刚认识的剑桥高材生——姜喜宝，参加自己的订婚家宴，是有意制造机会以撮合她和哥哥勋聪恕。在家宴上，聪慧的父亲勋存姿，为喜宝的才智、谈吐以及美貌所征服，于是也向喜宝展开追求。喜宝在其父亲、儿子的双双夹击下，非常现实地选择了父亲，于是她得到了想得到的一切，甚至更多。喜宝做了勖存姿的女人后，虽然得到了金钱与物质上的满足，但却耐不住感情与生理上的寂寞和空虚，她需要更为实在的爱情和属于自己的生活。勖存姿发现喜宝另有所爱，竟冷酷地当着喜宝的面，枪杀了她的男友。喜宝绝望了，但她怎么也逃不脱勖存姿的牢笼。,"['男友', '金钱', '订婚', '需要', '非常', '耐不住', '寂寞', '更为', '满足', '发现', '富家女', '空虚', '得到', '绝望', '参加', '展开', '追求', '存姿', '做', '生活', '征服', '喜宝', '姜喜宝', '物质', '勋聪恕', '才智', '邀请', '夹击', '勖', '机会', '亦舒', '勋存姿', '生理', '儿子', '竟', '属于', '认识', '美貌', '爱', '脱勖', '—', '有意', '父亲', '家宴', '感情', '想得到', '枪杀', '逃', '高材生', '爱情', '剑桥', '制造', '牢笼', '更', '聪慧', '实在', '哥哥', '女人', '撮合', '现实', '谈吐', '选择', '刚', '热情', '冷酷', '双双', '面', '有所']"
3033668,闪开，让我歌唱八十年代,记忆碎片2.0（升级版）,7.8,张立宪,人民文学出版社,,9787020066803,,2008-4,362,24.00,八十年代，中国最后一个纯真年代。这本书是对这一纯真年代的终极回忆。作者老六是生于1968年的“六八式”——所谓“生于六十年代，在八十年代经历青春，在九十年代讨生活、在本世纪负责任”的一代。这本书就是他的一部八十年代微观个人史，由十二章记忆碎片构成——关于麻将、关于校园、关于打架、关于毛片、关于评书、关于电影、关于足球、关于买碟、关于电脑……其实，何止“六八式”，任何一代人的青春，激情和痛苦都是一样的，他们对自己所处时代的感念之情也是一样的——一个人的青春在什么时代度过，那就是他最好的年代，所以，翻开本书的人，不是被记忆虐待得同声一叹，便是温暖到会心一笑：我们一直以为活的是未来，其实拥有的只有回忆。多少人害怕变老，多少人正在变老，多少人已经老了。当一切都已经地覆天翻，精神麻木的现代悲剧大幕拉开之时，多说一句都是多余：闪开，让我们开始集体回忆。,"['一直', '害怕', '碎片', '温暖', '青春', '老', '拉开', '感念', '一部', '便是', '闪开', '未来', '电脑', '十二章', '多余', '之情', '回忆', '最后', '其实', '麻木', '地覆天翻', '一句', '激情', '翻开', '本世纪', '电影', '活', '时', '毛片', '悲剧', '年', '校园', '最好', '所谓', '微观', '构成', '个人', '集体', '一代人', '一叹', '处', '史', '打架', '生于', '式', '六十年代', '—', '六八', '评书', '度过', '虐待', '已经', '痛苦', '同声', '讨生活', '拥有', '年代', '一个', '八十年代', '现代', '老六是', '终极', '变老', '正在', '经历', '麻将', '负责', '1968', '九十年代', '会心一笑', '作者', '足球', '纯真', '中国', '大幕', '本书', '一代', '时代', '何止', '买碟', '张立宪', '说', '记忆', '精神']"
1056461,旅行的艺术,,8.4,[英]阿兰·德波顿,上海译文出版社,The Art of Travel,9787532733095,南治国,2004-4,244,16.80元,这部书就像一场完美的旅程，教我们如何好奇、思考和观察，让我们重新对生命充满热情。旅行是什么，德波顿并不想急于提供答案，旅行为什么，德波顿似乎也不热心去考求。但释卷之后，相信每个读者都会得到一种答案——这答案，既是思辩的，也是感性的，既酣畅淋漓，又难以言说，因为，它更像是一种情绪 ，令人沉醉而不自知翻开这本书，你踏上的将是一次异乎寻常的阅读旅程。深信德波顿无处不在的智慧和机智将影响甚至改变你对旅行的看法，并有可能改变你日后的旅行心态和旅行方式。德波顿是一个知识渊厚且富有逻辑思辨能力的作者。他曾经是大学的哲学讲师，有着深厚的哲学素养，从苏格拉底、洪堡，到爱默生、尼采，他都有过系统的阅读。此外，对西方文学和艺术作品，他也有广泛的涉猎。因此，在论及“旅行”这一近平陈词滥调的题材时，他不仅时时表现出理性的悟觉，而且还能结合福楼拜、波德莱尔等文学家的创作，参照凡·高等画家的作品，多方位地观照“旅行”、剖析“旅行”。,"['作品', '陈词滥调', '令人', '生命', '充满热情', '尼采', '·', '画家', '改变', '德', '一次', '广泛', '表现', '似乎', '答案', '觉', '一种', '哲学', '得到', '思辩', '思辨', '文学家', '重新', '参照', '波顿', '题材', '言说', '多方位', '翻开', '艺术作品', '素养', '观照', '时', '创作', '这部', '高等', '论及', '好奇', '曾经', '结合', '一场', '思考', '波德莱尔', '旅程', '情绪', '异乎寻常', '踏上', '看法', '苏格拉底', '感性', '每个', '深信', '释卷', '大学', '阿兰·德波顿', '无处不在', '日后', '涉猎', '知识', '书', '观察', '读者', '自知', '酣畅淋漓', '会', '阅读', '时时', '—', '这一近', '爱默生', '渊厚且', ' ', '出', '理性', '方式', '富有', '提供', '剖析', '一个', '之后', '不想', '文学', '洪堡', '悟', '有着', '相信', '影响', '系统', '急于', '逻辑', '讲师', '福楼拜', '深厚', '机智', '可能', '作者', '教', '心态', '更', '沉醉', '热心', '西方', '难以', '完美', '能力', '本书', '旅行', '平', '像是', '考求', '智慧']"
1948901,盗墓笔记,七星鲁王宫,8.3,南派三叔,中国友谊出版公司,,9787505722835,,2007-1,265,26.80元,五十年前，一群长沙土夫子（盗墓贼）挖到一部战国帛书，残篇中记载了一座奇特的战国古墓的位置，但那群土夫子在地下碰上了诡异事件，几乎全部身亡。,"['挖', '一座', '残篇', '地下', '土', '奇特', '南派三叔', '古墓', '前', '帛书', '一部', '战国', '五十年', '事件', '盗墓贼', '一群', '碰上', '诡异', '长沙', '群土', '夫子', '身亡', '记载', '中', '位置', '几乎']"
1013248,向左走·向右走,,8.6,幾米,生活·读书·新知三联书店,,9787108016935,,2002-1,120,29.80元,“她习惯向左走，他习惯向右走，他们始终不曾相遇。”《向左走·向右走》是几米首次表现男女感情的长篇图文创作。男女主角彼此在生活中的巧妙关系，构成了整个故事的设计。在页面的衔接上，有许多的巧思安排，在线条与上色上，作了更细致的处理，手法俐落有变化，是几米相当成熟的作品，也是代表作之一。,"['习惯', '成熟', '作品', '首次', '几米', '感情', '衔接', '处理', '页面', '代表作', '创作', '·', '作', '细致', '幾米', '手法', '线条', '相遇', '安排', '向左走', '表现', '在生活中', '俐落', '相当', '更', '关系', '始终', '不曾', '故事', '图文', '上色', '主角', '男女', '整个', '巧妙', '构成', '向右走', '长篇', '变化', '巧思', '设计']"
1036274,夏洛的网,,8.6,[美]E.B.怀特,上海译文出版社,Charlotte's Web,9787532733415,任溶溶,2004-5,176,17.00元,一个蜘蛛和小猪的故事，写给孩子，也写给大人。,"['一个', '写给', '大人', 'E.B.怀特', '孩子', '故事', '蜘蛛', '小猪']"
2257188,致女儿书,,7.6,王朔,人民文学出版社,,9787020062768,,2007-9,129,15.00元,《致女儿书》是王朔对女儿关于自己家庭、血缘、历史和个人情感的真实叙述。它原本是一个相当私密的文本，是当遗书写的，准备要有个万一可以给女儿一个交代。他要告诉女儿咱们家是什么来历，你的爸爸到底是个什么样的人，他内心深沉的歉疚和痛苦……在书中他细致地告诉女儿什么是正确的世界观，拳拳的为父之情漫洇纸上。在书里，王朔和女儿交流的尺度相当宽泛，包括他在家庭伦理关系中的困扰、他在自己创作中的种种思考和苦苦探索，以及实际上以己为例，坦率地告示女儿真实的男人什么样。这种非常平等的视孩子为独立个体的父女关系在现代社会也还是仅见的。而文字极其优美和细密。王朔在这个私人情感领域里倾身投入，袒露挚爱亲情，这在他以前的创作中从未有过。其中《致女儿书初稿》就是一篇上乘的抒情散文，浓情炽爱，此时心情；爱而不得，去而复返，一吟三叹，低回曲折。是显露王朔本人真实心性的性灵文字。尤为难得的是，这里有他最深刻的自我批判和反省。因为在所有的事情上也许都有为自己辩护的理由，惟独面对女儿，只要你离开就意味着自己从根儿上的不负责任。因此，这本书可以称为王朔的忏悔录和思痛书。真挚、深情、不留余地的自我省思是《致女儿书》品高一格的鲜明标志。,"['视', '难得', '非常', '三叹', '心性', '里', '相当', '辩护', '私人', '惟独', '书里', '私密', '血缘', '深刻', '深情', '包括', '宽泛', '高一', '反省', '根儿', '批判', '文本', '真挚', '创作', '倾身', '意味着', '原本', '显露', '情感', '离开', '曲折', '世界观', '思考', '女儿', '上乘', '性灵', '复返', '挚爱', '来历', '标志', '告示', '省思', '尺度', '社会', '也许', '细密', '漫洇纸', '伦理', '男人', '告诉', '优美', '亲情', '仅见', '初稿', '不留余地', '个人', '历史', '文字', '深沉', '心情', '真实', '困扰', '低回', '书', '尤为', '写', '拳拳', '个体', '炽', '交代', '细致', '领域', '爱', '为例', '平等', '投入', '从未有过', '痛苦', '以前', '正确', '坦率地', '称为', '遗书', '格', '爸爸', '关系', '苦苦', '内心', '这种', '一个', '实际上', '准备', '交流', '王朔', '中', '父女关系', '孩子', '极其', '事情', '探索', '抒情散文', '理由', '现代', '忏悔录', '独立', '鲜明', '父之情', '品', '家', '种种', '以己', '到底', '一篇', '叙述', '不负责任', '本书', '歉疚', '自我', '家庭', '面对', '一吟', '袒露', '浓情', '思痛']"
1046385,毒,,7.1,韩寒,中国青年出版社,,9787500648277,,2002-10,286,19.00元,这本书分为三部分，第一部分是作者在旅途中拍摄的照片；第二部分是是随笔，第三部分是作者的《三重门》，《零下一度》，《像少年啦飞驰》这三本小说的片段摘录。,"['分为', '少年', '片段', '部分', '旅途', '第三', '三重门', '第一', '摘录', '飞驰', '一度', '作者', '拍摄', '三本', '照片', '本书', '零下', '小说', '韩寒', '第二', '中', '随笔', '三']"
2382705,不朽,,7.6,落落,长江文艺出版社,,9787535435590,,2007-12,309,22.00,落落在《不朽》中，记录了“80后”这代人的成长轨迹，“所有过去发生过的事情，在我的记忆中它们留下的形状。每个人的成长中能碰到各种美好或不美好的记忆，小时候被委屈的零星小事，忙碌的父母，同为独生子女的我们放学后空荡荡的家，机器猫，小霸王学习机……我都将它们记载下来，以示回忆的痕迹。希望可以和所有曾有过同样经历和感受的人用共同的心情来温习那些带有缺口却依旧温暖的记忆，因为记忆永远不朽。”,"['美好', '人用', '记录', '温暖', '落落', '形状', '小事', '回忆', '零星', '发生', '碰到', '缺口', '成长', '不朽', '忙碌', '留下', '过去', '每个', '小霸王', '心情', '依旧', '共同', '学习机', '委屈', '痕迹', '80', '空荡荡', '希望', '以示', '机器猫', '温习', '记载下来', '中', '感受', '事情', '父母', '独生子女', '经历', '放学', '这代人', '小时候', '轨迹', '家', '同样', '带有', '永远', '记忆']"
1015584,看上去很美,,8.1,王朔,云南人民出版社,,9787222041226,,2004-9,224,20.00元,"作者王朔说这部长篇小说写的“是北京复兴路29号院的一帮孩子,时间是六一年到六六年文化大革命开始,主要地点是幼儿园、翠微小学和那个大院的操场、食堂、宿舍楼之间和楼上的一个家。主要人物有父母、阿姨、老师、一群小朋友和解放军官兵若干。没有坏人，有一个幼儿园的阿姨有一点可笑，仅此而已。”","['之间', '号院', '若干', '没有', '翠微', '大院', '时间', '长篇小说', '写', '老师', '一点', '操场', '小朋友', '这部', '复兴路', '家', '作者', '一帮', '一群', '地点', ',', '楼上', '坏人', '小学', '主要', '解放军', '食堂', '官兵', '六', '幼儿园', '可笑', '一年', '六年', '阿姨', '29', '一个', '王朔', '人物', '文化大革命', '宿舍楼', '仅此而已', '孩子', '说', '父母', '北京']"
1394253,,,,,,,,,,,,,[]
1201821,梦的解析,揭开人类心灵的奥秘,8.0,[奥地利]弗洛伊德,国际文化出版公司,The Interpretation of Dreams,9787801053534,丹宁,1998-5,457,19.80元,《梦的解析》最初发表于1900年，被誉为精神分析第一名著。它通过对梦境的科学探索和解释，找破了几千年来人类对梦的无知、迷信和秘感，同时揭示了左右人们思想和行为的潜意识。,"['科学', '行为', '被誉为', '第一', '迷信', '揭示', '思想', '人类', '秘感', '年', '梦境', '梦', '1900', '无知', '最初', '精神分析', '几千年', '弗洛伊德', '找破', '潜意识', '名著', '左右', '探索', '发表', '解释', '解析']"
1970428,激荡三十年（上）,中国企业1978-2008,8.8,吴晓波,中信出版社浙江人民出版社,,9787508607719,,2007-1,297,35.00,上卷记载1978-1992年间的企业变革。,"['1992', '上卷', '变革', '-', '1978', '吴晓波', '年间', '企业', '记载']"
2061644,伤心咖啡馆之歌,麦卡勒斯中短篇小说集,8.2,[美]卡森·麦卡勒斯,上海三联书店,Ballad of sad cafe : the novels and stories of Carson McCullers,9787542625229,李文俊,2007-7,153,15.00元,《伤心咖啡馆之歌》收入了麦卡勒斯的七篇中短篇小说，其中包括最著名的《伤心咖啡馆之歌》，以及麦卡勒斯十七岁时发表的处女作《神童》。,"['短篇小说', '之歌', '时', '七篇', '咖啡馆', '麦卡', '卡森·麦卡勒斯', '神童', '处女作', '收入', '著名', '十七岁', '中', '包括', '发表', '伤心', '勒斯']"
3181927,大便书,迈向优质便便的幸福生活,7.6,[日]寄藤文平,北方文艺出版社,,9787531723103,吴锵煌,2008-10,190,29.00,《大便书》是一本借由绘画了解便便的健康丛书。以插画家寄藤文平的风趣图文，融合“寄生虫博士”藤田纮一郎专业独到的医学见解，在愉悦惊喜的阅读中认识便便的生成环境、反思对便便的定义及误解，重新正视便便在生活中的重要性……无论对人类身体或地球环境，都将有更多不同以往的体会。,"['插', '生成', '书', '地球', '认识', '了解', '阅读', '见解', '独到', '画家', '寄生虫', '人类', '风趣', '不同', '环境', '专业', '以往', '医学', '更', '定义', '误解', '重要性', '博士', '一本', '图文', '融合', '大便', '健康', '惊喜', '绘画', '反思', '寄藤文平', '中', '体会', '重新', '正视', '藤田纮一郎', '身体', '愉悦', '便', '丛书', '在生活中', '借由']"
1041550,爱与痛的边缘,,6.6,郭敬明,东方出版中心,,9787806277713,,2003-4,245,16.80元,作者从追溯自己降临这个世界的那一刻起，试图剖析自己性格成长及心灵旨趣变化的内在动因。作者是一个忧伤的孩子，一个性格矛盾的孩子，一个有着鲜明个性、渴望独立自由生活的孩子，同时也是一个具有强烈现实感的孩子。他厌恶学校里压抑沉闷的生活，但他也明白当前惟有高考才是证明自己的成功之阶；他探寻并向往作家丰富的精神世界，但同时又对世俗的金钱、物质有着毫不掩饰的欲望与梦想。所有这些，在作品中都有形象而生动的反映。,"['金钱', '作品', '证明', '向往', '现实感', '探寻', '自由', '里', '心灵', '旨趣', '当前', '鲜明个性', '之阶', '反映', '动因', '世俗', '毫不掩饰', '成长', '追溯', '生活', '强烈', '沉闷', '高考', '物质', '性格', '形象', '一刻起', '试图', '内在', '降临', '郭敬明', '学校', '丰富', '惟有', '渴望', '作家', '世界', '厌恶', '忧伤', '剖析', '具有', '一个', '矛盾', '中', '孩子', '有着', '欲望', '梦想', '独立', '成功', '生动', '作者', '压抑', '明白', '变化', '精神']"
3071717,爱你就像爱生命,,8.8,李银河,上海锦绣文章出版社,,9787806859988,,2008-5,222,18.00元,王小波书信均选自朝华出版社2004年4月第一版《爱你就像爱生命》，此书系王小波生前从未发表过的与李银河的“两地书”，也是迄今他们夫妇最完整和独立的一本书信集。,"['均', '此书', '独立', '第一版', '王小波', '书', '未发表过', '生命', '2004', '爱', '迄今', '书信', '生前', '年', '选自', '李银河', '朝华', '两地', '系', '一本', '月', '书信集', '夫妇', '出版社', '完整']"
1903968,,,,,,,,,,,,,[]
1043815,骆驼祥子,,8.6,老舍,人民文学出版社,,9787020028115,,2000-3-1,224,12.00,《骆驼祥子》是老舍用同情的笔触描绘的一幕悲剧：二十年代的北京，一个勤劳、壮实的底层社会小人物怀着发家、奋斗的美好梦想，却最终为黑暗的暴风雨所吞噬。它揭示了当时“小人物”的奴隶心理和希望的最终破灭。随着祥子心爱的女人小福子的自杀，祥子熄灭了个人奋斗的最后一朵火花。这是旧中国老北京贫苦市民的典型命运。,"['美好', '梦想', '怀着', '心爱', '典型', '二十年代', '勤劳', '最终', '黑暗', '一朵', '老', '祥子', '命运', '贫苦', '心理', '破灭', '悲剧', '旧', '笔触', '吞噬', '自杀', '中国', '暴风雨', '小人物', '骆驼', '希望', '壮实', '发家', '老舍', '女人', '同情', '社会', '奋斗', '当时', '一幕', '市民', '一个', '小福子', '熄灭', '描绘', '最后', '底层', '奴隶', '个人', '揭示', '火花', '北京']"
3014576,陪安东尼度过漫长岁月,,8.2,安东尼,长江文艺出版社,,9787535436740,,2008-3,185,18.00,《陪安东尼度过漫长岁月》收集了作者安东尼在《最小说》上刊登过的部分散文，以及50%以上的最新作品。安东尼以一个普通男生的口吻，讲述了从20到23、从大学到工作、从国内到国外的真诚记载。其中既有生活的零散片段、自言自语，也有对生活的感悟。以时间为载体，散文为格式，将日记、随笔，甚至是墙上的便条联系到一起。带领每位读者陪安东尼度过遥远的旅行、孤独的时刻，以及漫长的岁月。,"['真诚', '墙上', '作品', '普通', '片段', '便条', '部分', '联系', '孤独', '时间', '读者', '漫长岁月', '生活', '安东尼', '既有', '度过', '自言自语', '作者', '遥远', '国内', '男生', '50%', '最新', '零散', '陪', '讲述', '散文', '收集', '工作', '岁月', '漫长', '每位', '格式', '带领', '载体', '刊登', '小说', '旅行', '感悟', '23', '记载', '国外', '时刻', '20', '一个', '随笔', '大学', '口吻', '一起', '日记']"
1180102,恐怖宠物店（10）,,8.9,[日]秋乃茉莉,哈尔滨出版社,,9787806991992,高燕凤,2004-5,208,12.00元,《恐怖宠物店》是秋乃的成名作。故事讲述了在美国的中华街上有一家神秘的宠物商店，它引起了当地警察雷恩的警惕心，因为有许多离奇死亡案的被害人都是这间店的客人。身手敏捷但头脑多少有点单纯的雷恩决定要深入虎穴挖出那家宠物店主人，人称D伯爵的狐狸尾巴。和雷恩想象的不同，D伯爵不但并非穷凶急恶之辈，而且人长的娇艳美丽貌比潘安。平时虽然有许多神秘的地方而且有非常机智，但是一看见甜食便两眼心心没有抵抗能力了？这样，象是个黑社会的人吗？不过雷恩总是很固执于自己的直觉，一方面抵抗着D伯爵对他的“诱惑”一方面干涉一件又一件的动物买卖寻找线索。可是仍然一头雾水，而且还不由自主的和D伯爵越来越亲近，在次期间，他的确发现了许多奇怪的事情，千奇百怪的动物和千奇百怪的人，有花妖，有吸血鬼，有无法解脱的自责，有难以到手的梦想，有突然的死亡，有奇怪的恋爱，有暗杀，有绑架……最后所有的危险总能在D伯爵的解决下化险为夷。那个神秘而又美丽的中国人，他的真正面目到底是什么呢？,"['雷恩', '宠物', 'D', '非常', '突然', '宠物店', '平时', '店', '解脱', '不同', '化险为夷', '发现', '有点', '动物', '成名作', '黑社会', '急恶', '身手', '吸血鬼', '最后', '次', '固执', '伯爵', '线索', '抵抗能力', '警惕心', '这间', '头脑', '期间', '真正', '干涉', '人称', '仍然', '恋爱', '一家', '一头雾水', '离奇', '中华', '抵抗', '寻找', '案', '敏捷', '买卖', '便', '恐怖', '地方', '警察', '总是', '街上', '千奇百怪', '总能', '不由自主', '想象', '美国', '秋乃茉莉', '无法', '美丽', '潘安', '亲近', '秋', '客人', '故事', '神秘', '有花', '到手', '深入虎穴', '心', '事情', '妖', '一件', '单纯', '越来越', '梦想', '没有', '象是', '奇怪', '死亡', '决定', '之辈', '机智', '被害人', '家', '自责', '危险', '甜食', '宠物商店', '面目', '暗杀', '绑架', '解决', '讲述', '诱惑', '到底', '人长', '狐狸尾巴', '中国', '看见', '难以', '娇艳', '直觉', '店主人', '引起', '穷凶', '两眼', '挖出', '貌']"
4741216,我的奋斗,,7.4,罗永浩,云南人民出版社,,9787222064331,,2010-4,193,29.00元,罗永浩，人称老罗，1972年生，吉林人。高中辍学，曾经摆地摊、开羊肉串店、倒卖药材、做期货、销售电脑配件、从事文学创作。 2001年至2006年在北京新东方学校任教，由于教学风格幽默诙谐并且具有高度理想主义气质的感染力，所以极受学生欢迎。很多学生盗录其讲课内容在大学的校内网站上传播分享，这些音质奇差的盗录内容在2003年左右流传到了互联网上，旋即以“老罗语录”的名义风靡大江南北，成为一个奇特的文化现象。其中，“彪悍的人生不需要解释”已经成为一代年轻人的座右铭。罗永浩本人也因此受到众多媒体的采访和报道，并两次当选“百度十大年度风云人物”。2006年6月，罗永浩辞去新东方的工作，于同年8月创立风格独特的博客网站“牛博网”。目前该站已成为在大学生、文学青年、媒体从业人员和知识精英当中最具影响力的中国网站之一。2008年，罗永浩和他的教师朋友们共同创办了一所英语培训机构，老罗也从一名教师转型为一个校长。,"['摆地摊', '销售', '风靡', '年度', '创办', '当中', '旋即', '需要', '讲课', '老罗', '大学生', '店', '风云人物', '幽默诙谐', '极受', '电脑配件', '流传', '文化', '博客', '盗录', '精英', '十大', '学生', '倒卖', '彪悍', '文学创作', '辞去', '教师', '2003', '语录', '做', '最具', '人生', '羊肉串', '新东方', '开', '从业人员', '曾经', '音质', '风格', '影响力', '年', '人称', '朋友', '1972', '2001', '校内', '药材', '辍学', '现象', '座右铭', '任教', '一所', '校长', '月', '罗永浩', '传播', '大学', '众多', '解释', '牛博网', '报道', '分享', '气质', '奇差', '成为', '知识', '转型', '培训', '名义', '共同', '独特', '很多', '两次', '当选', '已经', '2008', '欢迎', ' ', '感染力', '英语', '网站', '2006', '新东方学校', '教学风格', '从事', '文学青年', '具有', '一个', '左右', '互联网', '一名', '奇特', '内容', '理想主义', '大江南北', '媒体', '目前', '机构', '百度', '工作', '吉林', '期货', '中国', '年生', '高度', '同年', '高中', '一代', '采访', '年轻人', '创立', '该站', '北京']"
